image_ID,ITA,color
ISIC_0025852,45.70997563877788,lt1
ISIC_0032403,35.15419229440423,int2
ISIC_0029949,44.02624338937818,lt1
ISIC_0025190,43.89913465737634,lt1
ISIC_0030222,34.81612802534938,int2
ISIC_0026058,45.000619911961856,lt1
ISIC_0031553,45.380896021289075,lt1
ISIC_0028942,48.800230598558514,lt2
ISIC_0028748,40.53729762616694,int2
ISIC_0025920,39.68636885973862,int2
ISIC_0027321,31.302501683365605,int1
ISIC_0031235,33.831946807905545,int1
ISIC_0028391,33.94986087408178,int1
ISIC_0029768,32.265648067061356,int1
ISIC_0029261,40.38561566789969,int2
ISIC_0026228,39.54316407773792,int2
ISIC_0028036,33.06810340681365,int1
ISIC_0031878,38.22408576446335,int2
ISIC_0029047,39.14168609018869,int2
ISIC_0030494,44.29344331525047,lt1
ISIC_0029086,42.60917986301445,lt1
ISIC_0027182,44.344556558079425,lt1
ISIC_0027543,36.94407302176439,int2
ISIC_0030987,40.47952410010843,int2
ISIC_0030527,36.3756232778404,int2
ISIC_0028055,38.638791465010264,int2
ISIC_0030359,35.23416111606398,int2
ISIC_0024460,32.94861942968568,int1
ISIC_0026535,33.06458464172141,int1
ISIC_0024399,35.709613416700854,int2
ISIC_0026602,36.224369192240346,int2
ISIC_0029338,35.83339351911479,int2
ISIC_0029205,42.97703162491381,lt1
ISIC_0025608,42.36427814853174,lt1
ISIC_0029122,44.51785749123131,lt1
ISIC_0026338,43.46433679862756,lt1
ISIC_0032298,36.05014076393418,int2
ISIC_0029732,43.22920076973583,lt1
ISIC_0024603,43.61045422976581,lt1
ISIC_0026387,44.077597419038526,lt1
ISIC_0027296,44.106599537188536,lt1
ISIC_0027641,45.72937415345909,lt1
ISIC_0029868,44.04604176741287,lt1
ISIC_0025429,44.34180621762543,lt1
ISIC_0026548,43.83752040701742,lt1
ISIC_0031687,38.02516537854501,int2
ISIC_0027134,42.20549169577606,lt1
ISIC_0026635,43.9507768191863,lt1
ISIC_0026771,45.51033941297056,lt1
ISIC_0027647,43.82067670418915,lt1
ISIC_0031992,42.16932218293874,lt1
ISIC_0031810,42.10496404461543,lt1
ISIC_0028895,43.61790759440063,lt1
ISIC_0029626,42.782981711400176,lt1
ISIC_0032416,44.646706008429035,lt1
ISIC_0029175,45.588726966543895,lt1
ISIC_0025480,42.050608673144424,lt1
ISIC_0029622,41.32609761287443,lt1
ISIC_0027879,37.79479344843019,int2
ISIC_0024536,36.52158975903674,int2
ISIC_0030763,48.21856694245967,lt2
ISIC_0029587,47.193498138567925,lt1
ISIC_0031846,45.16231805405447,lt1
ISIC_0026685,42.80903233151881,lt1
ISIC_0025896,45.97675004952722,lt1
ISIC_0031022,39.862335615120955,int2
ISIC_0029478,41.93067961029386,lt1
ISIC_0029019,39.89223811518902,int2
ISIC_0028204,44.310484978239714,lt1
ISIC_0026724,46.523886331865576,lt1
ISIC_0032386,45.63934082826671,lt1
ISIC_0030199,43.934131008036935,lt1
ISIC_0026392,42.224814167467834,lt1
ISIC_0028398,42.13937500000702,lt1
ISIC_0032275,43.05340133333263,lt1
ISIC_0032264,43.61455360760248,lt1
ISIC_0029365,37.64224707683093,int2
ISIC_0030823,42.33219873847582,lt1
ISIC_0029941,43.35213808226067,lt1
ISIC_0030147,35.09276203310563,int2
ISIC_0025503,36.4279127773756,int2
ISIC_0028278,38.0481797342451,int2
ISIC_0029691,41.46126029525887,lt1
ISIC_0028394,41.14039593403875,lt1
ISIC_0027687,40.64410694207637,int2
ISIC_0031551,38.56868887283655,int2
ISIC_0025728,43.11789062714443,lt1
ISIC_0024508,39.031245069971334,int2
ISIC_0029882,46.228738767554006,lt1
ISIC_0030924,39.95660041538252,int2
ISIC_0026066,43.484175396153866,lt1
ISIC_0024769,46.42971344770645,lt1
ISIC_0027955,45.83926506374798,lt1
ISIC_0031862,46.3601439194673,lt1
ISIC_0025494,40.096300885718584,int2
ISIC_0029611,33.76486306280965,int1
ISIC_0027289,48.27185181347945,lt2
ISIC_0024645,49.723414282733295,lt2
ISIC_0030178,47.639986860817224,lt1
ISIC_0028742,45.63355622192292,lt1
ISIC_0029058,42.62641809584039,lt1
ISIC_0026918,38.16965003178954,int2
ISIC_0031608,45.99249246735893,lt1
ISIC_0025913,39.851004962020816,int2
ISIC_0026642,43.075094409111195,lt1
ISIC_0031590,41.80097901763682,lt1
ISIC_0032064,46.96362283771773,lt1
ISIC_0026331,43.05019685124199,lt1
ISIC_0027362,43.22641268651892,lt1
ISIC_0030475,43.926755676620175,lt1
ISIC_0024689,42.023461821172106,lt1
ISIC_0032464,41.176390053033636,lt1
ISIC_0028046,42.151084560441134,lt1
ISIC_0028382,41.20462893027689,lt1
ISIC_0025333,38.705275332442355,int2
ISIC_0028691,41.019083551423236,lt1
ISIC_0026082,38.84016478878557,int2
ISIC_0029379,36.62277737984498,int2
ISIC_0032483,42.61189919122018,lt1
ISIC_0027508,45.30699173214259,lt1
ISIC_0032032,44.16580232178425,lt1
ISIC_0030624,39.65501066420804,int2
ISIC_0028161,45.954172014261,lt1
ISIC_0024953,44.01096427158457,lt1
ISIC_0025023,45.75114421658866,lt1
ISIC_0025186,43.21932150937272,lt1
ISIC_0027749,43.38596787306756,lt1
ISIC_0029446,42.79213887215891,lt1
ISIC_0029380,45.00622635754683,lt1
ISIC_0029593,41.189037053869455,lt1
ISIC_0027603,47.82680131388801,lt1
ISIC_0030703,44.92938274266831,lt1
ISIC_0030467,35.59973290605761,int2
ISIC_0025462,40.545290744654565,int2
ISIC_0028432,40.40368459265983,int2
ISIC_0028491,42.46012521093599,lt1
ISIC_0024320,32.73490657235023,int1
ISIC_0032503,47.262616147160394,lt1
ISIC_0025211,36.59136248013006,int2
ISIC_0029948,43.9426494079814,lt1
ISIC_0028824,39.89922094462462,int2
ISIC_0030228,40.75028375614668,int2
ISIC_0028541,38.97150182180883,int2
ISIC_0028521,45.465066916451185,lt1
ISIC_0025762,41.01442592213957,lt1
ISIC_0029433,42.706242444987595,lt1
ISIC_0028470,41.338963473521375,lt1
ISIC_0025586,42.02434859633678,lt1
ISIC_0025114,45.53891521595915,lt1
ISIC_0029922,40.5667535144556,int2
ISIC_0025721,42.76372234005333,lt1
ISIC_0029042,44.374245517642336,lt1
ISIC_0026418,42.784144129863655,lt1
ISIC_0032062,41.887307643688196,lt1
ISIC_0030386,43.52823169336749,lt1
ISIC_0032401,40.49519181506142,int2
ISIC_0030252,45.91553196403685,lt1
ISIC_0024528,41.850536670876025,lt1
ISIC_0026102,43.92453694317377,lt1
ISIC_0024699,41.15899900357869,lt1
ISIC_0029240,45.50509215833094,lt1
ISIC_0025204,45.02097187047353,lt1
ISIC_0028000,45.686702435930364,lt1
ISIC_0027934,45.574887363317224,lt1
ISIC_0030713,42.13691792363871,lt1
ISIC_0028634,45.049342933644226,lt1
ISIC_0028506,41.47060659175596,lt1
ISIC_0028256,34.90312005548717,int2
ISIC_0025858,45.482487392217045,lt1
ISIC_0024844,40.23491672146034,int2
ISIC_0027824,41.01398813704573,lt1
ISIC_0031262,39.488294314192736,int2
ISIC_0024551,42.024417549412426,lt1
ISIC_0027611,43.70255921905153,lt1
ISIC_0031493,40.42987196668476,int2
ISIC_0027993,47.05841849141725,lt1
ISIC_0027599,40.15811340116577,int2
ISIC_0024613,41.437541958017114,lt1
ISIC_0031574,44.326985114924334,lt1
ISIC_0032473,45.56153708232744,lt1
ISIC_0031834,42.98037182195287,lt1
ISIC_0025624,40.19106322910685,int2
ISIC_0027161,46.2346364298282,lt1
ISIC_0026667,40.91168688730192,int2
ISIC_0025882,41.31855443476256,lt1
ISIC_0028070,41.868657893245455,lt1
ISIC_0030309,44.22348710121647,lt1
ISIC_0030895,42.7684279605812,lt1
ISIC_0031336,40.475746889206796,int2
ISIC_0032010,50.35259767104153,lt2
ISIC_0027391,44.60164842880172,lt1
ISIC_0025770,40.47894816865545,int2
ISIC_0032224,40.07047188440721,int2
ISIC_0031264,39.57390106341877,int2
ISIC_0026639,43.343878345866685,lt1
ISIC_0031979,39.905367553523895,int2
ISIC_0031680,38.10234625605814,int2
ISIC_0026917,46.257768389438986,lt1
ISIC_0025207,44.72987510366882,lt1
ISIC_0029738,43.560923516879804,lt1
ISIC_0031627,43.012019714253874,lt1
ISIC_0027804,45.94550876414157,lt1
ISIC_0031828,45.104255587695896,lt1
ISIC_0025395,40.27307845749164,int2
ISIC_0030304,43.79502295885461,lt1
ISIC_0030982,41.32647213223114,lt1
ISIC_0025445,40.703511601985966,int2
ISIC_0024509,42.80536532708456,lt1
ISIC_0031419,42.76860154149064,lt1
ISIC_0031949,41.33870401514443,lt1
ISIC_0028996,35.65394725681088,int2
ISIC_0029586,37.46977848966337,int2
ISIC_0027059,43.90012217583074,lt1
ISIC_0028405,42.467544736324555,lt1
ISIC_0031840,44.89678141458529,lt1
ISIC_0027483,45.86190689032556,lt1
ISIC_0032041,43.69830820163087,lt1
ISIC_0028740,45.34144039852317,lt1
ISIC_0024629,46.22558015800333,lt1
ISIC_0025189,39.41258436806003,int2
ISIC_0024549,37.79841661888795,int2
ISIC_0032160,42.035495048678456,lt1
ISIC_0031491,44.13823663536494,lt1
ISIC_0032178,43.17097799705479,lt1
ISIC_0028788,46.45749385246886,lt1
ISIC_0032451,47.70500868047963,lt1
ISIC_0029625,46.41070742576137,lt1
ISIC_0030169,42.381746107869304,lt1
ISIC_0025845,46.49059509152633,lt1
ISIC_0031444,35.61782633090553,int2
ISIC_0032452,40.416768122729195,int2
ISIC_0028563,42.54292722166444,lt1
ISIC_0030779,45.39852123609298,lt1
ISIC_0029681,44.038640746791316,lt1
ISIC_0028485,30.015830316425394,int1
ISIC_0027656,38.58669093703259,int2
ISIC_0027014,45.946432377530954,lt1
ISIC_0030113,35.26382033398362,int2
ISIC_0030100,40.75404172763322,int2
ISIC_0027459,32.02993551841366,int1
ISIC_0027913,43.60496823113948,lt1
ISIC_0028206,42.91167175916073,lt1
ISIC_0028374,45.58763350097833,lt1
ISIC_0025991,41.30518976355485,lt1
ISIC_0024335,41.498387715472774,lt1
ISIC_0024785,44.145976804948106,lt1
ISIC_0024614,45.31987208151335,lt1
ISIC_0027705,46.98922682241929,lt1
ISIC_0025566,47.211671094265654,lt1
ISIC_0028134,45.37344849958829,lt1
ISIC_0024783,41.80188348303598,lt1
ISIC_0028259,44.38545953500351,lt1
ISIC_0026187,39.84201293612539,int2
ISIC_0025962,41.88596833761704,lt1
ISIC_0024347,46.31404679316904,lt1
ISIC_0029631,42.96789670852544,lt1
ISIC_0029754,43.77705434531731,lt1
ISIC_0028176,38.731980976831544,int2
ISIC_0031736,41.662967701757275,lt1
ISIC_0028806,45.5758044075131,lt1
ISIC_0028416,43.72344684656217,lt1
ISIC_0024607,45.86728832844374,lt1
ISIC_0025382,43.0467368319643,lt1
ISIC_0029692,44.91073554769542,lt1
ISIC_0030572,43.414104904443846,lt1
ISIC_0030931,43.19796043215247,lt1
ISIC_0028717,47.80251992156513,lt1
ISIC_0024499,43.40590619885388,lt1
ISIC_0028181,43.531837300269025,lt1
ISIC_0027131,45.29963175984535,lt1
ISIC_0026196,43.49440581296077,lt1
ISIC_0028203,42.77452542622543,lt1
ISIC_0025853,42.76601694380299,lt1
ISIC_0025077,40.95613052907709,int2
ISIC_0032167,41.795593327850455,lt1
ISIC_0030084,38.916142689885476,int2
ISIC_0029428,43.688436386134555,lt1
ISIC_0031324,45.03314703317291,lt1
ISIC_0029158,44.62129726535734,lt1
ISIC_0025306,46.57023493945751,lt1
ISIC_0024903,43.81859688943499,lt1
ISIC_0031514,41.33719405383067,lt1
ISIC_0024413,42.23786785789348,lt1
ISIC_0024724,44.04788179989555,lt1
ISIC_0031058,39.35531625071361,int2
ISIC_0026428,40.158917572181075,int2
ISIC_0029114,44.49852964246378,lt1
ISIC_0030577,44.867721100115105,lt1
ISIC_0026356,45.82288148382967,lt1
ISIC_0027555,45.32558792111936,lt1
ISIC_0031538,45.814615927062626,lt1
ISIC_0028886,40.89867183583351,int2
ISIC_0025420,45.104204535639276,lt1
ISIC_0026204,41.41042508781204,lt1
ISIC_0030288,43.12777087635199,lt1
ISIC_0028753,42.60803640421782,lt1
ISIC_0025495,36.75835574218882,int2
ISIC_0032351,42.828956291811366,lt1
ISIC_0027521,40.641019941795356,int2
ISIC_0025423,40.228935930087516,int2
ISIC_0024993,44.98204633510922,lt1
ISIC_0029144,42.395832737662566,lt1
ISIC_0024442,42.870926526221055,lt1
ISIC_0027619,42.364593643940694,lt1
ISIC_0027746,38.397201824424265,int2
ISIC_0030438,41.954246415549676,lt1
ISIC_0031155,40.716465369211335,int2
ISIC_0030939,33.296499987373764,int1
ISIC_0031179,43.16495544742886,lt1
ISIC_0024847,32.30935998983364,int1
ISIC_0030212,34.175351604812725,int1
ISIC_0026612,33.69267118548964,int1
ISIC_0031129,33.24551464918023,int1
ISIC_0029590,40.610968192122485,int2
ISIC_0030043,35.82375684382887,int2
ISIC_0029451,34.431016624154196,int1
ISIC_0029990,42.36204555347179,lt1
ISIC_0029648,34.64421283664076,int2
ISIC_0030671,34.405215404482746,int1
ISIC_0026662,33.514138677976014,int1
ISIC_0026088,40.251793312389744,int2
ISIC_0030667,41.483753172447415,lt1
ISIC_0024742,34.2489133340746,int1
ISIC_0032127,45.604124964117105,lt1
ISIC_0029136,41.41918715584077,lt1
ISIC_0028013,40.73614465046704,int2
ISIC_0024622,41.75049049509271,lt1
ISIC_0024905,38.224849485290065,int2
ISIC_0025203,43.50847408572879,lt1
ISIC_0030686,45.01301059358573,lt1
ISIC_0026627,44.86926229643321,lt1
ISIC_0030881,36.76029749866849,int2
ISIC_0029375,43.59661850893089,lt1
ISIC_0029487,35.04705296388662,int2
ISIC_0025185,36.32420236461286,int2
ISIC_0029935,43.71007844991443,lt1
ISIC_0025750,44.42689596100275,lt1
ISIC_0028781,41.047462530625154,lt1
ISIC_0030506,42.38615413129103,lt1
ISIC_0028093,39.55210924843418,int2
ISIC_0031994,36.5289943209476,int2
ISIC_0032122,38.936378892551936,int2
ISIC_0029186,37.37523114332852,int2
ISIC_0026509,37.95979585951526,int2
ISIC_0029131,30.77507024058543,int1
ISIC_0031210,35.1723198534558,int2
ISIC_0027618,34.373801591380364,int1
ISIC_0024677,34.738500895072626,int2
ISIC_0029304,45.276753114435756,lt1
ISIC_0032286,40.387907366205546,int2
ISIC_0024591,42.67315348906237,lt1
ISIC_0030392,42.10188667605441,lt1
ISIC_0029228,45.69944749110728,lt1
ISIC_0025821,35.02399403583125,int2
ISIC_0029237,46.371876188928915,lt1
ISIC_0028274,42.330234673693184,lt1
ISIC_0027449,40.08458749945256,int2
ISIC_0025886,33.16382792894817,int1
ISIC_0028269,37.25375655578185,int2
ISIC_0031075,41.28197017556596,lt1
ISIC_0030631,36.9027243553304,int2
ISIC_0026160,45.58260918560068,lt1
ISIC_0029960,45.08489091318486,lt1
ISIC_0024506,45.578439282514736,lt1
ISIC_0030716,43.904635307788226,lt1
ISIC_0030476,45.11489434456369,lt1
ISIC_0024764,47.46315961746198,lt1
ISIC_0028072,43.53577485449103,lt1
ISIC_0027330,36.54803770135148,int2
ISIC_0027243,41.0740892472191,lt1
ISIC_0031067,43.187993547969995,lt1
ISIC_0026047,42.06608940568185,lt1
ISIC_0031549,36.31453456627889,int2
ISIC_0027743,37.16333692411973,int2
ISIC_0024558,44.48674406361639,lt1
ISIC_0026985,45.44098808728157,lt1
ISIC_0028096,40.93691259561633,int2
ISIC_0031214,40.72896023812992,int2
ISIC_0025111,42.546503761032604,lt1
ISIC_0030482,46.36646051636019,lt1
ISIC_0024670,39.52767946726932,int2
ISIC_0025829,42.20861127445706,lt1
ISIC_0031902,43.16906588142987,lt1
ISIC_0031073,37.75183586038121,int2
ISIC_0029325,43.634269752576444,lt1
ISIC_0024633,36.53939234002022,int2
ISIC_0024766,38.81493652736991,int2
ISIC_0031842,40.934019041183234,int2
ISIC_0029853,43.32384280255713,lt1
ISIC_0027015,43.70074818471827,lt1
ISIC_0030834,43.74273541412873,lt1
ISIC_0026463,38.8481963060714,int2
ISIC_0031856,41.83459428453349,lt1
ISIC_0031684,39.59504974159833,int2
ISIC_0027923,40.44699412117906,int2
ISIC_0029283,38.447387246765786,int2
ISIC_0026721,37.158009206065394,int2
ISIC_0026405,40.05044015682572,int2
ISIC_0024889,40.54893508073438,int2
ISIC_0028672,35.615486049885234,int2
ISIC_0026078,35.652999703901514,int2
ISIC_0030071,40.05003382360378,int2
ISIC_0025502,43.35414327749943,lt1
ISIC_0025163,35.46378241700366,int2
ISIC_0026997,39.268705898082075,int2
ISIC_0025280,43.109444092710945,lt1
ISIC_0026164,43.60768519189349,lt1
ISIC_0030471,40.76440316671111,int2
ISIC_0030132,44.44993772799613,lt1
ISIC_0029321,45.041211108931705,lt1
ISIC_0024921,40.766680040868906,int2
ISIC_0029709,43.91246070348367,lt1
ISIC_0032105,42.1966293693038,lt1
ISIC_0030419,44.08651028749454,lt1
ISIC_0030474,42.497400578702624,lt1
ISIC_0031280,40.47337708956798,int2
ISIC_0026508,41.54910276079283,lt1
ISIC_0028244,41.63643513504997,lt1
ISIC_0032259,41.81792964830889,lt1
ISIC_0025666,41.190112056675524,lt1
ISIC_0027794,44.174805410715976,lt1
ISIC_0024438,42.19299682605356,lt1
ISIC_0026077,47.330365864192515,lt1
ISIC_0031274,41.17056889789629,lt1
ISIC_0025796,44.437470824146715,lt1
ISIC_0030745,43.611841374663655,lt1
ISIC_0031300,46.63701684152173,lt1
ISIC_0029769,39.137693035748846,int2
ISIC_0026434,41.799377141967774,lt1
ISIC_0031758,44.198295704332544,lt1
ISIC_0031780,43.17707720528186,lt1
ISIC_0025110,45.2391451874581,lt1
ISIC_0025895,38.348585744650585,int2
ISIC_0029766,39.19579207788602,int2
ISIC_0027694,42.137710330054055,lt1
ISIC_0029616,44.98221892599891,lt1
ISIC_0030994,41.33668641664855,lt1
ISIC_0031028,42.42081427854661,lt1
ISIC_0028624,40.50329161895069,int2
ISIC_0030454,42.1889144781925,lt1
ISIC_0026899,37.10287394696541,int2
ISIC_0027692,34.48259649780664,int1
ISIC_0029494,35.76974823338128,int2
ISIC_0030201,41.272843158443884,lt1
ISIC_0025537,40.393039955380125,int2
ISIC_0026504,37.56603137670219,int2
ISIC_0029421,33.70950509312355,int1
ISIC_0025496,41.712878835308906,lt1
ISIC_0030149,39.98562084726457,int2
ISIC_0028125,35.51230673053684,int2
ISIC_0026284,45.78172790235091,lt1
ISIC_0028892,39.37857860137435,int2
ISIC_0028725,43.93316183745936,lt1
ISIC_0025216,40.5936296022908,int2
ISIC_0027050,47.23922169840016,lt1
ISIC_0031843,39.3922590857127,int2
ISIC_0027777,39.37039907977021,int2
ISIC_0028469,41.0901577871416,lt1
ISIC_0031252,43.794388696513614,lt1
ISIC_0030750,44.41093504132173,lt1
ISIC_0031516,45.82192642318821,lt1
ISIC_0025570,40.88217901509585,int2
ISIC_0029934,42.3270415799315,lt1
ISIC_0025270,41.76300734909131,lt1
ISIC_0029506,44.19597435349651,lt1
ISIC_0030788,36.041722828242186,int2
ISIC_0028189,37.31541940646413,int2
ISIC_0030046,46.16657341980007,lt1
ISIC_0028606,44.12860710866529,lt1
ISIC_0026309,43.931095133169,lt1
ISIC_0026680,40.69179093502484,int2
ISIC_0028708,39.02749904999682,int2
ISIC_0027524,44.386466081607175,lt1
ISIC_0031847,47.30655565298322,lt1
ISIC_0031003,43.067604094517385,lt1
ISIC_0029262,37.091324669139524,int2
ISIC_0027399,41.584032754293794,lt1
ISIC_0028794,42.92951786846705,lt1
ISIC_0026278,44.6144444223457,lt1
ISIC_0025291,43.47176155879976,lt1
ISIC_0027511,42.435201194544824,lt1
ISIC_0027890,38.32382507698732,int2
ISIC_0029690,35.85509728365011,int2
ISIC_0029981,44.89728426119177,lt1
ISIC_0026198,43.34106901786594,lt1
ISIC_0030267,46.09755136611872,lt1
ISIC_0024354,46.726392881061564,lt1
ISIC_0028811,45.69960413041593,lt1
ISIC_0027001,44.41933878278859,lt1
ISIC_0025015,45.710405453113935,lt1
ISIC_0031616,41.33363130904571,lt1
ISIC_0027342,40.479265571472986,int2
ISIC_0026919,42.76804937881253,lt1
ISIC_0025802,43.45201747404067,lt1
ISIC_0025304,43.39657989275461,lt1
ISIC_0030864,46.382172222464035,lt1
ISIC_0032295,33.27757150827238,int1
ISIC_0027594,42.78867215642749,lt1
ISIC_0030012,43.470245893468,lt1
ISIC_0027761,44.931968092339744,lt1
ISIC_0029969,45.417994378968885,lt1
ISIC_0029361,43.62770817901589,lt1
ISIC_0027450,42.486548353493376,lt1
ISIC_0024810,42.57090088982687,lt1
ISIC_0024339,45.54465424959541,lt1
ISIC_0025552,45.84892393521221,lt1
ISIC_0024627,37.55709034521921,int2
ISIC_0024513,40.4335488430582,int2
ISIC_0030152,37.106412479284515,int2
ISIC_0029207,37.25937322498324,int2
ISIC_0029284,31.420479633586474,int1
ISIC_0028867,36.811289002865514,int2
ISIC_0030381,31.80795209090972,int1
ISIC_0027586,39.865781828000785,int2
ISIC_0031607,35.915064974910415,int2
ISIC_0026183,31.58606210310717,int1
ISIC_0024801,34.37840832794832,int1
ISIC_0031180,40.377438894878985,int2
ISIC_0026616,41.29296882231033,lt1
ISIC_0026459,44.38362048477374,lt1
ISIC_0031124,45.15007647552632,lt1
ISIC_0024384,37.83695174359994,int2
ISIC_0029234,45.23256475550002,lt1
ISIC_0031683,44.111211163916835,lt1
ISIC_0028002,39.4993579602183,int2
ISIC_0025282,40.79133840809043,int2
ISIC_0029275,41.929848924956985,lt1
ISIC_0026287,38.349723213634505,int2
ISIC_0024530,45.35488208488255,lt1
ISIC_0026483,44.99315846793137,lt1
ISIC_0027748,45.25862505179822,lt1
ISIC_0027481,46.21179816798304,lt1
ISIC_0027880,44.83921126323488,lt1
ISIC_0027906,44.56722932664684,lt1
ISIC_0029718,43.020977055752454,lt1
ISIC_0025857,43.09487703359116,lt1
ISIC_0027489,44.1863407495789,lt1
ISIC_0024878,41.7204837511093,lt1
ISIC_0029076,40.55424068154635,int2
ISIC_0028697,42.17020468422777,lt1
ISIC_0030017,43.19569572306636,lt1
ISIC_0027484,37.32692642902793,int2
ISIC_0025202,40.98335181787718,int2
ISIC_0030216,49.102550447861134,lt2
ISIC_0028893,40.551901072700986,int2
ISIC_0024954,42.19793272002254,lt1
ISIC_0030808,35.5932489774719,int2
ISIC_0030648,41.544632961799664,lt1
ISIC_0030489,44.2541459278973,lt1
ISIC_0026332,35.728776773218065,int2
ISIC_0026944,40.73184619050019,int2
ISIC_0024326,35.58141276221516,int2
ISIC_0030879,39.21435711204442,int2
ISIC_0024600,45.28386298549974,lt1
ISIC_0025283,45.998735467482646,lt1
ISIC_0030078,43.3323791086677,lt1
ISIC_0030345,46.49382031277783,lt1
ISIC_0027676,41.85621078843185,lt1
ISIC_0026063,39.953231942965914,int2
ISIC_0028321,41.74108586761531,lt1
ISIC_0024316,39.55023333395377,int2
ISIC_0026386,44.516962702539594,lt1
ISIC_0030601,45.49970722594447,lt1
ISIC_0028434,40.31234192101708,int2
ISIC_0027386,41.87803591847287,lt1
ISIC_0032085,40.6042034292946,int2
ISIC_0028703,42.1868489772399,lt1
ISIC_0025435,39.91164659190694,int2
ISIC_0024966,41.07241590906412,lt1
ISIC_0031096,38.84029408337745,int2
ISIC_0031873,39.686052415182075,int2
ISIC_0029629,40.88616346379456,int2
ISIC_0027441,38.49940709525777,int2
ISIC_0030254,39.19980245469216,int2
ISIC_0028549,43.138292985843194,lt1
ISIC_0031251,41.24631743943441,lt1
ISIC_0024722,39.30369187986963,int2
ISIC_0029957,36.045916506040584,int2
ISIC_0027699,45.565999404422946,lt1
ISIC_0028273,28.03871137750549,int1
ISIC_0032438,47.59493393621558,lt1
ISIC_0030153,42.65991354572296,lt1
ISIC_0030551,44.301182086504504,lt1
ISIC_0029765,33.03240148547461,int1
ISIC_0027864,37.751099106895964,int2
ISIC_0027383,31.814966587497192,int1
ISIC_0029552,33.05311647177446,int1
ISIC_0027292,30.90439433983555,int1
ISIC_0025010,44.896241991971834,lt1
ISIC_0025468,42.53510377010946,lt1
ISIC_0028657,42.52092597236184,lt1
ISIC_0028569,42.074072939668206,lt1
ISIC_0031788,38.43708257438791,int2
ISIC_0026354,43.958584383770436,lt1
ISIC_0025269,43.26214572263146,lt1
ISIC_0031397,44.05852387045603,lt1
ISIC_0025848,42.40763294260412,lt1
ISIC_0031342,45.071312802312725,lt1
ISIC_0030325,40.31601402180633,int2
ISIC_0028268,38.49850406394515,int2
ISIC_0031548,38.21347433995311,int2
ISIC_0028171,41.00957568275309,lt1
ISIC_0031628,40.72487956187903,int2
ISIC_0026898,42.80829274646903,lt1
ISIC_0031859,43.68498370006562,lt1
ISIC_0028333,43.24496129172552,lt1
ISIC_0030001,45.509251726096664,lt1
ISIC_0027078,45.10017492597485,lt1
ISIC_0027792,39.47510332204796,int2
ISIC_0029535,42.13843330617465,lt1
ISIC_0032000,32.918153234332,int1
ISIC_0026410,38.221836427278866,int2
ISIC_0024485,38.436477433473634,int2
ISIC_0031066,37.32237476775393,int2
ISIC_0025582,34.57916286175605,int2
ISIC_0029078,38.3463684923477,int2
ISIC_0027841,42.77774541858367,lt1
ISIC_0027443,47.035759572262805,lt1
ISIC_0025176,37.16157788714721,int2
ISIC_0031983,40.51995139921232,int2
ISIC_0027830,43.942892659723015,lt1
ISIC_0029180,36.99947599895772,int2
ISIC_0026534,44.61603146323894,lt1
ISIC_0027396,43.2890970006365,lt1
ISIC_0028040,39.65379608961522,int2
ISIC_0026450,44.60965623833324,lt1
ISIC_0025479,45.12243089984576,lt1
ISIC_0027980,43.806296878488425,lt1
ISIC_0024451,43.924632636468964,lt1
ISIC_0029901,41.62386680369575,lt1
ISIC_0028638,46.657294103986914,lt1
ISIC_0029989,44.809870392818866,lt1
ISIC_0027430,42.58001807174518,lt1
ISIC_0024817,45.14445462956058,lt1
ISIC_0031425,41.63539767861177,lt1
ISIC_0029154,42.62402901194917,lt1
ISIC_0029734,34.631229711775006,int2
ISIC_0030627,38.40105611783482,int2
ISIC_0030217,41.87445431524494,lt1
ISIC_0027039,45.44705644368676,lt1
ISIC_0031109,41.323007141263375,lt1
ISIC_0026938,43.186354108817106,lt1
ISIC_0028119,40.65091753997698,int2
ISIC_0024390,39.94259752979083,int2
ISIC_0024802,45.765393006376705,lt1
ISIC_0031307,47.57675615926785,lt1
ISIC_0030992,39.06801648993277,int2
ISIC_0030638,39.744028272565394,int2
ISIC_0025686,38.637961938947676,int2
ISIC_0026598,42.296697443611336,lt1
ISIC_0030472,45.959816158004095,lt1
ISIC_0030983,43.895091320609765,lt1
ISIC_0026482,43.356408354407954,lt1
ISIC_0026035,42.92330809507936,lt1
ISIC_0026379,45.296906441270174,lt1
ISIC_0024912,46.233508116120056,lt1
ISIC_0027918,46.39118404888184,lt1
ISIC_0032431,44.21141968065025,lt1
ISIC_0029173,44.98367306864006,lt1
ISIC_0030647,44.55600983156984,lt1
ISIC_0026146,44.57169259514221,lt1
ISIC_0025014,43.361220497304735,lt1
ISIC_0031772,45.38444321870857,lt1
ISIC_0026563,43.21011584734902,lt1
ISIC_0029964,39.80142714588345,int2
ISIC_0029151,44.454896051050596,lt1
ISIC_0029842,42.52971337529967,lt1
ISIC_0029807,35.4669080947163,int2
ISIC_0024691,46.30649302466764,lt1
ISIC_0027666,44.45150702069158,lt1
ISIC_0027556,46.766172760488125,lt1
ISIC_0029444,45.697841420635974,lt1
ISIC_0030415,44.08172703775102,lt1
ISIC_0029178,44.63961817273143,lt1
ISIC_0031020,39.310534917465944,int2
ISIC_0025572,40.643103970927896,int2
ISIC_0025757,44.738402082014694,lt1
ISIC_0025535,48.15351220572613,lt2
